SampleIndex,StartCandleIndex,StartCandleId,TradeIndex,Loss,MAE,MSE,BuyProfitPercent,BuyOrderDuration,BuyOrderForcedClose,BuyOrderTradesCount,SellProfitPercent,SellOrderDuration,SellOrderForcedClose,SellOrderTradesCount
3,1260697,28846151,44742269,0.0009725715,0.0281380787,0.0009725715,0.0001029595,7156263000,true,2235,-0.0000082359,7203071000,true,2492
4,1250114,28835554,43751839,0.0004581753,0.0188377462,0.0004581753,0.0200033478,6633152000,false,4397,-0.0189607833,6632706000,false,3938
5,1392779,28978238,64781771,0.0013003224,0.0316582061,0.0013003224,0.0200925388,3198612909,false,6141,-0.0177536517,3197035396,false,5340
6,1512187,29097649,138350936,0.0003868791,0.0176230054,0.0003868791,0.0035627793,7200117995,true,24907,-0.0100295348,7199998493,false,30053
7,1572340,29157802,165201723,0.0005544275,0.0235383529,0.0005544275,0.0108126893,7202382571,true,21665,-0.0107167678,7199499041,false,21616
8,358747,27633604,11145248,0.0005613633,0.0200884435,0.0005613633,-0.0012549182,7202571000,true,2248,0.0019767365,7168413000,true,2406
11,899791,28482796,21845103,0.0006303499,0.0249628685,0.0006303499,-0.0006462096,7243700000,true,991,0.0007525186,7198903000,true,799
13,1591224,29176686,171964266,0.0000045219,0.0020597875,0.0000045219,-0.0088234759,7202656142,true,11848,0.0090275693,7199580464,true,10854
14,249887,27524549,4687905,0.0000687860,0.0081253685,0.0000687860,-0.0065795557,7204551000,true,1530,0.0065228602,7196754000,true,1857
15,424569,27699463,15040448,0.0002999027,0.0171056353,0.0002999027,-0.0171071223,7200543000,true,1592,0.0166754343,7191004000,true,1927
17,1360283,28945741,58848488,0.0000052859,0.0020615654,0.0000052859,-0.0183802792,6812835928,false,10642,0.0200076250,6814556214,false,13613
18,1221748,28807144,41942087,0.0008041702,0.0227784254,0.0008041702,-0.0028524442,7208001000,true,1876,0.0029985436,7180214000,true,2170
21,1642790,29228252,193045259,0.0000099686,0.0031568278,0.0000099686,-0.0194668977,4401957013,false,39018,0.0200055858,4401994298,false,53373
22,1715767,29301229,227554680,0.0012714844,0.0354252979,0.0012714844,0.0134779845,7203618950,true,28503,-0.0133559872,7199862305,false,24398
27,1484031,29069493,113007785,0.0005333679,0.0230853856,0.0005333679,0.0075388147,7199774539,true,73794,-0.0075936642,7200233362,true,67021
28,686653,28254662,18739633,0.0000049485,0.0020174463,0.0000049485,-0.0084548287,7201903000,true,942,0.0089002659,7199575000,true,2316
29,342336,27617189,10145919,0.0007231300,0.0268850550,0.0007231300,0.0200355013,2267269000,false,1327,-0.0190709403,2262329000,false,1290
30,1703593,29289055,223805701,0.0008724077,0.0295118354,0.0008724077,-0.0071030731,7200257479,true,14777,0.0071030895,7199982970,true,18729
31,1436129,29021591,71803706,0.0027173373,0.0464944243,0.0027173373,0.0200151859,1716362310,false,5828,-0.0195019573,1716360615,false,4751
32,1070345,28655389,27678641,0.0001088448,0.0092075784,0.0001088448,0.0051102617,7201429000,true,4856,-0.0045428100,7196464000,true,2510
33,385816,27660677,12980248,0.0000403527,0.0063471356,0.0000403527,0.0088482275,7198559000,true,1660,-0.0085899250,7204064000,true,1813
34,1253720,28839161,44105088,0.0000346042,0.0052551012,0.0000346042,-0.0024139852,7199943000,true,3577,0.0024139943,7203209000,true,3798
35,1557224,29142686,161172183,0.0007686880,0.0227714088,0.0007686880,0.0020008277,7197052984,true,13004,-0.0018524142,7200473997,true,16166
39,1274182,28859636,47758112,0.0004317704,0.0200379156,0.0004317704,-0.0191994619,4276311000,false,9855,0.0200605209,4277031000,false,11118
42,1010946,28594861,24912707,0.0000179530,0.0036469032,0.0000179530,-0.0013121951,7202153000,true,1154,0.0022242439,7198269000,true,1353
43,1251509,28836949,43903554,0.0000679180,0.0066846563,0.0000679180,-0.0059647116,7200654000,true,8241,0.0063717900,7181054000,true,8601
44,1143099,28728353,36091902,0.0003589401,0.0182193629,0.0003589401,0.0059169795,7195681000,true,1784,-0.0058178717,7201430000,true,1918
45,1657904,29243366,201133336,0.0012682470,0.0273979232,0.0012682470,0.0020032309,7200560509,true,14289,-0.0018514286,7194309383,true,32148
46,50959,27309095,918457,0.0004414853,0.0209285617,0.0004414853,-0.0196379992,1453994000,false,622,0.0200394607,1460173000,false,588
47,930815,28514115,22768097,0.0002835957,0.0152813215,0.0002835957,-0.0100184332,2597768000,false,1099,-0.0100840078,2599582000,false,855
50,438003,27712953,15578954,0.0000495824,0.0068394635,0.0000495824,-0.0112391283,7234743000,true,1234,0.0116663112,7186639000,true,1467
53,1688563,29274025,219266213,0.0000170260,0.0040561371,0.0000170260,-0.0104648460,7194307977,false,22080,0.0106064299,7200199795,true,28725
54,1141182,28726436,35958768,0.0013819577,0.0295638703,0.0013819577,0.0041306284,7200244000,true,2503,-0.0038935516,7192764000,true,1962
55,1259659,28845113,44631265,0.0001312985,0.0098435096,0.0001312985,0.0009598523,7207862000,true,2773,-0.0010528873,7195202000,true,2184
56,1147342,28732618,36251555,0.0008201255,0.0286367126,0.0008201255,0.0200644204,4372367000,false,1867,-0.0197877777,4372308000,false,1054
58,1727618,29313080,232491679,0.0004362788,0.0205752179,0.0004362788,-0.0191327865,5376568424,false,19392,0.0200010955,5376570254,false,36682
59,1093435,28678651,30040760,0.0001059002,0.0095873009,0.0001059002,-0.0063686097,7197421000,true,1945,0.0062307394,7201705000,true,1840
61,694856,28263442,18864955,0.0001072998,0.0076075681,0.0001072998,-0.0192236622,7200562000,true,1769,0.0193223325,7199267000,true,3373
62,1300215,28885669,51443222,0.0000010877,0.0008962625,0.0000010877,-0.0143544450,7197142000,false,9990,0.0145124951,7203727000,true,13173
63,1252330,28837770,43970753,0.0002524047,0.0158554278,0.0002524047,0.0021829311,7197199000,true,6707,-0.0020325356,7205752000,true,9161
64,1202551,28787912,40573313,0.0000488829,0.0066953413,0.0000488829,-0.0004996998,7200013000,true,4183,0.0005151844,7196833000,true,4156
65,1178581,28763900,38504195,0.0008774030,0.0209453758,0.0008774030,-0.0029769503,7199436000,true,3223,0.0030022885,7200556000,true,3070
67,1083995,28669208,28784305,0.0000588450,0.0068477825,0.0000588450,-0.0101741806,7197359000,false,10781,-0.0025709628,7200298000,true,10672
68,1265533,28850987,45644273,0.0000289577,0.0039389199,0.0000289577,0.0026225147,7196995000,true,13091,-0.0026600189,7200107000,true,17285
69,423787,27698681,14996030,0.0000174052,0.0030291385,0.0000174052,-0.0103729207,7199733000,false,2876,0.0038152053,7203990000,true,3564
70,1284803,28870257,49197937,0.0003041119,0.0173678361,0.0003041119,-0.0062250878,7197085000,true,5380,0.0062214394,7201238000,true,5054
71,1490221,29075683,120655063,0.0006108173,0.0246871021,0.0006108173,0.0100175513,7200159708,true,49052,-0.0100679858,7199942817,false,54862
72,360860,27635717,11308916,0.0003869138,0.0191941336,0.0003869138,0.0203166351,3573740000,false,2458,-0.0184032986,3573198000,false,1620
74,1234550,28819966,42705222,0.0017857574,0.0354612060,0.0017857574,0.0102012217,7219004000,true,5779,-0.0102645994,7196558000,false,4553
75,1330266,28915721,56226194,0.0000416695,0.0063681249,0.0000416695,0.0003053124,7202838000,true,8118,-0.0001047340,7195580000,true,6952
76,1199035,28784396,40261067,0.0001364176,0.0116795981,0.0001364176,0.0067346065,7199956000,true,4722,-0.0069306556,7202015000,true,7627
77,454793,27729793,16311064,0.0004058659,0.0193642825,0.0004058659,0.0036178220,7186891000,true,2690,-0.0038351997,7203822000,true,3495
78,1426762,29012224,69463444,0.0008469636,0.0272731371,0.0008469636,0.0200936504,2786475154,false,9020,-0.0191104506,2786432094,false,7603
79,1433690,29019152,71358504,0.0005500691,0.0234474428,0.0005500691,0.0200533733,4878658778,false,9300,-0.0193616829,4878269068,false,7351
80,930469,28513769,22739080,0.0003158144,0.0177583992,0.0003158144,0.0201296687,2694384000,false,2333,-0.0192369727,2691547000,false,2115
81,356036,27630893,10966120,0.0000800800,0.0087224636,0.0000800800,0.0065124093,7198186000,true,3670,-0.0059921047,7200904000,true,3712
82,1599825,29185287,173995790,0.0005164378,0.0227161981,0.0005164378,0.0000862058,7200379908,true,8214,0,7188880109,true,9378
83,1360570,28946028,58923571,0.0004584420,0.0213401876,0.0004584420,-0.0194660951,3929129301,false,6594,0.0200142240,3929164432,false,6776
84,1414200,28999662,66989711,0.0000431559,0.0065672277,0.0000431559,0.0019100092,7200784135,true,3960,-0.0017591538,7195725162,true,4144
86,1231884,28817300,42536241,0.0003888225,0.0162810050,0.0003888225,0.0010739209,7191664000,true,1952,-0.0008177833,7201329000,true,2884
87,1127808,28713056,34177650,0.0003191580,0.0178525504,0.0003191580,0.0200140176,2803037000,false,5939,-0.0196287810,2802663000,false,3029
89,1198994,28784355,40257621,0.0000061823,0.0022545990,0.0000061823,-0.0041857541,7196409000,true,3573,0.0042378782,7201795000,true,8863
90,1483703,29069165,112507971,0.0022972876,0.0429904759,0.0022972876,0.0200322601,1306559137,false,27890,-0.0198070015,1306553484,false,20201
92,1372856,28958314,61317952,0.0007607554,0.0204623155,0.0007607554,0.0006607817,7203279506,true,3160,-0.0003752661,7181497044,true,3282
93,359335,27634192,11180460,0.0002625897,0.0158101898,0.0002625897,-0.0100046413,7199477000,false,3264,0.0037946609,7200523000,true,4337
94,1153246,28738528,36520489,0.0000319871,0.0049255076,0.0000319871,-0.0056862366,7187911000,true,2064,0.0054885866,7201176000,true,2645
96,452604,27727604,16188186,0.0000039025,0.0019747447,0.0000039025,-0.0006141824,7193946000,true,1623,0.0015378132,7207215000,true,2045
97,335726,27610556,9838344,0.0001704571,0.0121431211,0.0001704571,-0.0185720105,1173962000,false,803,0.0201318055,1184725000,false,1086
98,1528758,29114220,151662574,0.0002349009,0.0151960040,0.0002349009,-0.0191357489,663186296,false,6072,0.0200280326,663205676,false,7205
99,1244017,28829449,43339080,0.0000318003,0.0055839308,0.0000318003,0.0008342106,7200347000,true,4432,-0.0007625675,7197776000,true,5807
100,1424802,29010264,68887590,0.0001183722,0.0107833035,0.0001183722,-0.0102622577,7193553932,false,10128,-0.0026533954,7200086827,true,10149
103,1584121,29169583,170005751,0.0002351839,0.0148211746,0.0002351839,-0.0100295078,7199170125,false,24224,0.0094104917,7200101167,true,27002
104,278856,27553607,6198776,0.0001099983,0.0103002191,0.0001099983,-0.0098388079,7200502000,true,2517,0.0095306430,7191760000,true,2838
105,1543605,29129067,156947985,0.0005100372,0.0203473158,0.0005100372,0.0094786921,7200695282,true,14391,-0.0100229811,7198765958,false,18280
107,202206,27476289,3402877,0.0000070707,0.0025607748,0.0000070707,0.0092938953,7201621000,true,1592,-0.0091853047,7187939000,true,1818
109,345430,27620284,10343030,0.0000797158,0.0064858338,0.0000797158,0.0039464640,7202566000,true,2496,-0.0038580060,7199022000,true,2538
111,1569425,29154887,164701019,0.0001595037,0.0104668476,0.0001595037,0.0051905597,7199199981,true,11439,-0.0051904149,7200099245,true,11680
114,1084524,28669737,28896659,0.0000033275,0.0017187726,0.0000033275,0.0046919816,7192850000,true,5049,-0.0051004465,7200211000,true,24144
115,1239380,28824811,42961044,0.0000027571,0.0013345487,0.0000027571,-0.0041492250,7213658000,true,3299,0.0042743060,7182369000,true,3887
117,376824,27651683,12474764,0.0002025652,0.0142198242,0.0002025652,0.0200751260,4138161000,false,2150,-0.0168184920,4134886000,false,2152
119,1699232,29284694,222976762,0.0001059588,0.0102804825,0.0001059588,0.0076442443,7198953234,true,23725,-0.0075596746,7200023204,true,22983
120,781562,28361236,19875857,0.0003989041,0.0198894404,0.0003989041,-0.0200513753,1471163000,false,540,0.0200449466,1471898000,false,683
122,852381,28433582,21205795,0.0000474394,0.0062655425,0.0000474394,0.0027114326,7196598000,true,1357,-0.0026387985,7200302000,true,1084
123,1256146,28841587,44402088,0.0010661336,0.0234929174,0.0010661336,-0.0003099913,7223986000,true,1093,0.0003497351,7179384000,true,1078
124,1055863,28640694,26796628,0.0000045659,0.0018604004,0.0000045659,-0.0010780199,7200795000,true,3259,0.0008218870,7184488000,true,1582
125,1360891,28946349,59039132,0.0001673279,0.0129351616,0.0001673279,0.0200235571,7000783789,false,10113,-0.0190986375,7000670352,false,8333
126,1104341,28689571,31525282,0.0000136956,0.0027960045,0.0000136956,0.0011766471,7201821000,true,14120,-0.0011766505,7196694000,true,2487
127,1015045,28599019,25059522,0.0000667421,0.0081481170,0.0000667421,0.0172914713,7181574000,true,3223,-0.0166135208,7203277000,true,2790
130,1754844,29340306,247891412,0.0004518912,0.0211806744,0.0004518912,-0.0193973371,5604526119,false,33651,0.0200074379,5604578241,false,50001
131,1642756,29228218,193028646,0.0005565264,0.0233859271,0.0005565264,-0.0192119747,5982665482,false,38159,0.0200042174,5982781489,false,53618
132,1265539,28850993,45645393,0.0002646821,0.0152172018,0.0002646821,0.0054023432,7201737000,true,13833,-0.0100061429,7197670000,false,17234
133,680491,28248053,18647106,0.0003626162,0.0181857031,0.0003626162,0.0005872853,7057339000,true,670,-0.0009298740,7221474000,true,887
134,1300974,28886428,51567994,0.0004392303,0.0197062343,0.0004392303,0.0022071242,7201079000,true,4238,-0.0022235809,7192603000,true,5601
135,1483847,29069309,112736645,0.0013102897,0.0354741290,0.0013102897,0.0200117799,3772264752,false,51084,-0.0199561050,3772232781,false,48213
136,1428767,29014229,69858054,0.0003615438,0.0170233585,0.0003615438,-0.0101573106,7199802363,false,6938,0.0063101796,7200004553,true,9017
137,1326029,28911484,55598960,0.0010346291,0.0313783176,0.0010346291,0.0200045568,5451846000,false,19647,-0.0198436085,5451820000,false,15915
138,1303722,28889176,52062502,0.0020361166,0.0408321247,0.0020361166,0.0200690808,3922189000,false,12306,-0.0199616857,3921959000,false,12374
139,1454974,29040436,90371957,0.0002809281,0.0143462773,0.0002809281,-0.0057938795,7198838276,true,26432,0.0059118049,7200247223,true,30436
140,1592526,29177988,172344154,0.0006082365,0.0237064939,0.0006082365,-0.0195664718,2903391067,false,10883,0.0200088067,2903965794,false,12655
141,1169883,28755192,37660246,0.0010289280,0.0235454850,0.0010289280,0.0005920476,7176103000,true,1878,-0.0004735970,7200507000,true,2235
145,1696768,29282230,221926408,0.0005908897,0.0210138150,0.0005908897,-0.0100000000,7199868996,false,13525,0.0097741721,7205616165,true,23409
146,380140,27655000,12626425,0.0016200185,0.0347868390,0.0016200185,0.0123813897,7194643000,true,2495,-0.0122621817,7205521000,true,2289
148,1333777,28919232,56608433,0.0001001129,0.0090390965,0.0001001129,0.0001379647,7201338000,true,5168,-0.0001925763,7199739000,true,8004
152,186486,27459923,3090603,0.0004962704,0.0214370620,0.0004962704,0.0153770513,7200249000,true,1628,-0.0159875636,7194028000,false,2106
153,1749239,29334701,242595866,0.0000369157,0.0057339570,0.0000369157,0.0066721230,7195648243,true,16409,-0.0064726411,7200100122,true,16002
155,1210574,28795947,41199709,0.0000004647,0.0006816667,0.0000004647,-0.0023080095,7181367000,true,1524,0.0025501228,7203381000,true,2707
156,1458900,29044362,92569774,0.0005004813,0.0213728137,0.0005004813,-0.0045692037,7198283847,true,15998,0.0046442727,7200264156,true,17919
158,1765781,29351243,254546004,0.0002399966,0.0133010289,0.0002399966,-0.0129065022,7200709889,true,29883,0.0132034105,7197683101,true,42090
159,912096,28495241,22173452,0.0000271469,0.0047845347,0.0000271469,-0.0196045403,1516154000,false,520,0.0200320949,1516207000,false,897
160,1118277,28703524,33220562,0.0004362785,0.0190029908,0.0004362785,0.0038677719,7198316000,true,3266,-0.0038677834,7209004000,true,3030
163,317231,27592058,8662860,0.0002551428,0.0116738491,0.0002551428,-0.0100394980,297258000,false,944,-0.0101633539,297251000,false,1039
165,1285757,28871211,49345467,0.0003484052,0.0174139589,0.0003484052,0.0049263777,7199745000,true,11672,-0.0051020718,7201074000,true,12496
166,1372534,28957992,61282808,0.0001032248,0.0072650467,0.0001032248,0.0108426158,7200041222,true,6722,-0.0109679761,7199307850,false,5603
170,969913,28553612,23842252,0.0010616319,0.0248105153,0.0010616319,0.0018143655,7202019000,true,2041,-0.0014841881,7175366000,true,2020
171,979172,28562894,24096682,0.0000250132,0.0036103656,0.0000250132,-0.0004101094,7166039000,true,1077,0.0008981689,7212884000,true,1387
172,1392881,28978340,64803967,0.0001998523,0.0103719831,0.0001998523,-0.0036009661,7200499474,true,9737,-0.0100311438,7199739485,false,9710
174,949012,28532521,23220861,0.0000819242,0.0071429559,0.0000819242,-0.0007532840,7210501000,true,816,0.0008434438,7103766000,true,837
175,164948,27435571,2726619,0.0003127247,0.0159167834,0.0003127247,-0.0199005310,5970374000,false,1016,0.0200335747,5975858000,false,1171
178,1330192,28915647,56220639,0.0002637919,0.0148227466,0.0002637919,-0.0010351440,7202684000,true,5214,0.0006522494,7194748000,true,4226
180,376160,27651019,12416454,0.0001489733,0.0097672865,0.0001489733,-0.0100980324,3577004000,false,1941,-0.0100445590,3576965000,false,2186
181,347724,27622578,10469733,0.0001029783,0.0097301751,0.0001029783,0.0038246300,7202140000,true,2379,-0.0039976494,7190724000,true,3141
182,1694088,29279550,220893497,0.0003663083,0.0170386974,0.0003663083,0.0069855298,7199871196,true,19682,-0.0070267585,7200090321,true,17349
183,1543367,29128829,156883359,0.0001452232,0.0119634215,0.0001452232,-0.0106668263,7199250296,false,14845,0.0107861564,7200193368,true,18901
185,1464560,29050022,95574731,0.0001303023,0.0102540758,0.0001303023,-0.0100005484,7198619221,false,45008,-0.0039182453,7201219300,true,49472
186,270494,27545221,5882654,0.0006702795,0.0238325708,0.0006702795,-0.0071086667,7208603000,true,1794,0.0073614745,7198335000,true,1543
189,17653,27274345,329443,0.0001599821,0.0096093453,0.0001599821,-0.0019655343,7217901000,true,932,0.0025063337,7132691000,true,816
190,980807,28564534,24122936,0.0000013445,0.0011120047,0.0000013445,-0.0007636160,7149721000,true,1304,0.0007420233,7201672000,true,1212
191,1228369,28813784,42244857,0.0000024728,0.0015036892,0.0000024728,-0.0015474833,7173117000,true,1831,0.0017386064,7207392000,true,2083
192,1436535,29021997,71861191,0.0001754960,0.0127800405,0.0001754960,0.0052046920,7200155021,true,6500,-0.0101846394,7197923141,false,5606
195,1623315,29208777,180657841,0.0004983939,0.0205075573,0.0004983939,-0.0121426268,7202890109,true,19354,0.0122382097,7198257058,true,22343
196,1051925,28636731,26633380,0.0005136611,0.0225173868,0.0005136611,-0.0189261297,4620737000,false,3062,0.0200139561,4624154000,false,4215
200,1506561,29092023,133778295,0.0010464413,0.0321266390,0.0010464413,0.0073851809,7199997406,true,39215,-0.0073684151,7200204361,true,43574
201,414273,27689152,14551727,0.0000646639,0.0073876586,0.0000646639,0.0061298695,7201100000,true,1680,-0.0058127366,7198651000,true,1789
202,1562277,29147739,162598168,0.0000101364,0.0027052360,0.0000101364,0.0047769006,7198680731,true,19400,-0.0046978332,7201576834,true,20551
203,1359045,28944503,58755009,0.0000117075,0.0034152181,0.0000117075,0.0043322944,7200841999,true,2586,-0.0040634901,7198009366,true,1794
204,1605811,29191273,175326764,0.0001863508,0.0136201810,0.0001863508,-0.0000962456,7198413215,true,17739,0.0001886248,7200917725,true,14001
208,269962,27544689,5848360,0.0001925803,0.0126721244,0.0001925803,-0.0104678732,1901428000,false,1042,-0.0108648133,1901915000,false,1148
209,1390649,28976108,63977873,0.0000802016,0.0088374317,0.0000802016,0.0001386562,7200064521,true,19109,-0.0101874177,7199279285,false,22449
211,1714206,29299668,226958369,0.0002323033,0.0111999046,0.0002323033,0.0001636459,7198556528,true,17699,-0.0001879720,7200747309,true,19624
213,1766942,29352404,255173122,0.0002049267,0.0125736017,0.0002049267,-0.0080357143,7201520401,true,28634,0.0081366582,7197629150,true,29318
214,1572315,29157777,165194665,0.0003631399,0.0188046042,0.0003631399,0.0105362627,7188120229,true,21645,-0.0105130113,7200318496,true,19882
215,1110192,28695424,32214243,0.0000813860,0.0085303150,0.0000813860,-0.0100534814,7199908000,false,17509,0.0021197577,7214562000,true,17942
217,835611,28416248,20888888,0.0000662663,0.0077982345,0.0000662663,-0.0102131761,7193815000,false,4147,0.0068835495,7222268000,true,2938
218,389583,27664448,13147396,0.0000110293,0.0032639392,0.0000110293,-0.0031939707,7225738000,true,1266,0.0038936250,7196183000,true,1414
219,1449592,29035054,86354156,0.0001102187,0.0104956934,0.0001102187,-0.0149113856,7200379108,true,30988,0.0152703153,7199009496,true,73542
220,1681457,29266919,215638921,0.0000032908,0.0013279042,0.0000032908,-0.0100053342,7194704771,false,30650,0.0077767947,7200118331,true,27519
221,1250295,28835735,43771210,0.0001954330,0.0138678877,0.0001954330,0.0044487902,7209803000,true,4482,-0.0041054165,7184502000,true,6027
222,395542,27670412,13492205,0.0002942524,0.0171457157,0.0002942524,-0.0118822292,7204279000,true,2960,0.0115041037,7195648000,true,3417
223,1123780,28709027,33798504,0.0000172468,0.0035075364,0.0000172468,-0.0104082391,7202706000,true,9045,0.0108352849,7198649000,true,8768
224,1453467,29038929,88940680,0.0006565446,0.0190201756,0.0006565446,-0.0026044353,7200019158,true,32168,0.0027129344,7197968305,true,40850
229,1697354,29282816,222129971,0.0000108077,0.0032700321,0.0000108077,-0.0060455939,7199140920,true,21052,0.0061875846,7202012925,true,35410
231,456774,27731775,16398547,0.0001650107,0.0127971554,0.0001650107,-0.0193837426,6096797000,false,2292,0.0200274534,6097173000,false,2643
233,1319203,28904658,54212854,0.0000059140,0.0022235005,0.0000059140,-0.0127436647,7202199000,true,5779,0.0128751299,7198144000,true,6413
234,1622011,29207473,180283152,0.0010219613,0.0295169931,0.0010219613,0.0155399199,7199969229,true,22686,-0.0155599416,7201321681,true,20312
236,1541470,29126932,156329848,0.0000105741,0.0031911428,0.0000105741,-0.0102168840,7199840246,false,17528,0.0051816505,7200012010,true,19664
240,1708855,29294317,225436679,0.0000908963,0.0093588224,0.0000908963,0.0007222168,7198662948,true,9307,-0.0007621039,7201229550,true,10669
241,421272,27696164,14864001,0.0000488336,0.0069722142,0.0000488336,-0.0101467313,7193924000,false,4582,-0.0039009065,7201771000,true,5525
242,421519,27696411,14880981,0.0001790184,0.0106874490,0.0001790184,0.0031647428,7200239000,true,3140,-0.0102815018,7199638000,false,4233
243,285171,27559939,6500341,0.0009132376,0.0300402530,0.0009132376,-0.0170597511,4227889000,false,2481,0.0200704029,4234230000,false,3026
245,1724918,29310380,231180525,0.0003236190,0.0174896158,0.0003236190,-0.0016368799,7196228898,true,30012,0.0017702704,7200013339,true,30738
246,1091208,28676424,29759075,0.0000347632,0.0058120266,0.0000347632,-0.0010440843,7202033000,true,3721,0.0013766805,7196096000,true,7297
251,1401622,28987081,65896038,0.0004290773,0.0189418364,0.0004290773,-0.0113711187,7203425763,true,6015,0.0114662356,7197671122,true,5445
252,406567,27681443,14088884,0.0000028212,0.0016296818,0.0000028212,-0.0037207102,7188281000,true,3649,0.0039051684,7200332000,true,3436
253,412320,27687199,14447209,0.0000282097,0.0053012995,0.0000282097,0.0006088961,7218607000,true,3249,-0.0005279044,7197279000,true,3023
254,119408,27384643,2020995,0.0002731275,0.0164451879,0.0002731275,0.0119916602,7205061000,true,1332,-0.0120235247,7186680000,false,682
259,1323258,28908713,54738865,0.0000023887,0.0013315988,0.0000023887,0.0034932235,7201106000,true,5856,-0.0031836986,7190911000,true,5348
260,316835,27591662,8636744,0.0004297431,0.0193460397,0.0004297431,-0.0134228188,7203328000,true,2391,0.0140903212,7195180000,true,2913
261,1242405,28827837,43171866,0.0000209307,0.0045745447,0.0000209307,-0.0017135037,7203310000,true,4079,0.0020695990,7199179000,true,4795
262,1723910,29309372,230822444,0.0000212282,0.0045603844,0.0000212282,0.0039191789,7198228431,true,12203,-0.0039167891,7200013198,true,11211
263,1631246,29216708,185082158,0.0000013948,0.0011023022,0.0000013948,0.0039569395,7193415828,true,62745,-0.0035364447,7200413010,true,63425
264,1425561,29011023,69032808,0.0000023860,0.0015290219,0.0000023860,0.0072941798,7200123175,true,10698,-0.0068209574,7189684514,true,12043
268,1586274,29171736,170648906,0.0000109200,0.0030561925,0.0000109200,-0.0002454765,7196316249,true,7900,0.0005542162,7200668612,true,5368
272,1058666,28643555,26887439,0.0000652875,0.0079928059,0.0000652875,-0.0039853313,7200595000,true,7422,0.0042012987,7182074000,true,6217
274,351586,27626443,10682758,0.0000533170,0.0054664011,0.0000533170,-0.0016554616,7204353000,true,2000,0.0014619614,7185260000,true,2199
275,334820,27609650,9758992,0.0001658664,0.0124357641,0.0001658664,-0.0104459819,4307534000,false,3727,-0.0102307038,4307360000,false,3733
281,1135837,28721085,35623829,0.0000415891,0.0063875392,0.0000415891,0.0008331399,7200992000,true,1695,-0.0008369474,7193592000,true,1570
282,1201732,28787093,40506053,0.0000438416,0.0062829130,0.0000438416,-0.0064414135,7189179000,true,2369,0.0064988617,7207573000,true,4579
283,1385967,28971426,62681247,0.0003367918,0.0177661423,0.0003367918,0.0129580994,7202237363,true,4020,-0.0128248857,7199663310,false,2873
284,1646158,29231620,195103223,0.0001179516,0.0083745029,0.0001179516,0.0046304901,7201262699,true,9467,-0.0044705314,7196128010,true,24537
287,928137,28511430,22656976,0.0001874899,0.0108171161,0.0001874899,0.0007813785,7206820000,true,1327,-0.0005289990,7194628000,true,1198
288,863690,28445269,21335146,0.0008022704,0.0271183886,0.0008022704,-0.0180261632,6958926000,false,1631,0.0200760732,6959855000,false,1396
289,423250,27698144,14968179,0.0020450796,0.0451188982,0.0020450796,0.0200203996,6187269000,false,2695,-0.0197795156,6187033000,false,2664
290,1701272,29286734,223316930,0.0000903612,0.0075286059,0.0000903612,-0.0000931166,7193813130,true,5381,0.0000931168,7206776911,true,5226
294,1298828,28884282,51248304,0.0001108238,0.0100909751,0.0001108238,-0.0030708465,7202402000,true,6487,0.0032658288,7196734000,true,5475
295,399240,27674113,13682346,0.0001039835,0.0094142603,0.0001039835,0.0029326397,7203152000,true,4233,-0.0100275167,7184856000,false,5324
296,1663171,29248633,204034178,0.0001354127,0.0116364770,0.0001354127,-0.0100034893,7198876661,false,33084,0.0065875057,7200371795,true,30092
297,1504629,29090091,132183651,0.0001891052,0.0135917878,0.0001891052,-0.0196680461,3475584195,false,38100,0.0200109009,3475750231,false,44996
300,1263909,28849363,45377000,0.0000739766,0.0086005833,0.0000739766,-0.0004727477,7204343000,true,6770,0.0003803146,7195998000,true,7745
301,1573011,29158473,165470275,0.0005114541,0.0169870853,0.0005114541,0.0010836455,7200941844,true,16500,-0.0010128958,7186514434,true,15593
302,444125,27719093,15804723,0.0000034630,0.0018569187,0.0000034630,-0.0053803757,7200268000,true,2802,0.0080617004,7192094000,true,3163
303,1360398,28945856,58873354,0.0001979602,0.0140542323,0.0001979602,-0.0194815593,4895035649,false,11103,0.0200014085,4895035862,false,11711
306,1142545,28727799,36063704,0.0006534155,0.0193267725,0.0006534155,-0.0016833178,7198815000,true,3532,0.0018862952,7202048000,true,4321
308,1667812,29253274,207161626,0.0007239210,0.0268892813,0.0007239210,0.0155037035,7200000126,true,26930,-0.0155466578,7199988534,false,17248
309,1347665,28933121,57609384,0.0001358114,0.0110488385,0.0001358114,-0.0101242016,7194951818,false,6430,0.0059514319,7201357154,true,7131
310,1301524,28886978,51631450,0.0002546652,0.0158759542,0.0002546652,-0.0196667167,4573378000,false,12097,0.0200033913,4573389000,false,13018
313,1644587,29230049,194207646,0.0000036718,0.0017909661,0.0000036718,-0.0035814475,7201220163,true,43647,0.0038217674,7198808900,true,47377
314,1264881,28850335,45579272,0.0004837648,0.0181678366,0.0004837648,0.0044132846,7200375000,true,5126,-0.0042774634,7188925000,true,5291
315,1374923,28960381,61500984,0.0007964951,0.0282222033,0.0007964951,0.0200118635,6997938048,false,10421,-0.0197235150,6997740244,false,6977
318,1579512,29164974,168459867,0.0002769485,0.0165813696,0.0002769485,-0.0100080506,7199793158,false,13321,0.0098658637,7200643247,true,18446
