
> fancy-strategy@1.0.0 ai:train
> UV_THREADPOOL_SIZE=16 node src/ai/train.js binance_ethusdc

Reading 10281524040 bytes into memory...
Read progress: 524288000/10281524040 (5.1%)
Read progress: 1048576000/10281524040 (10.2%)
Read progress: 1572864000/10281524040 (15.3%)
Read progress: 2097152000/10281524040 (20.4%)
Read progress: 2621440000/10281524040 (25.5%)
Read progress: 3145728000/10281524040 (30.6%)
Read progress: 3670016000/10281524040 (35.7%)
Read progress: 4194304000/10281524040 (40.8%)
Read progress: 4718592000/10281524040 (45.9%)
Read progress: 5242880000/10281524040 (51.0%)
Read progress: 5767168000/10281524040 (56.1%)
Read progress: 6291456000/10281524040 (61.2%)
Read progress: 6815744000/10281524040 (66.3%)
Read progress: 7340032000/10281524040 (71.4%)
Read progress: 7864320000/10281524040 (76.5%)
Read progress: 8388608000/10281524040 (81.6%)
Read progress: 8912896000/10281524040 (86.7%)
Read progress: 9437184000/10281524040 (91.8%)
Read progress: 9961472000/10281524040 (96.9%)
Read progress: 10281524040/10281524040 (100.0%)
Successfully read all 10281524040 bytes
First 16 bytes: c770c000000000c048859a645ecf0500
Middle 16 bytes: 0acf98405eba490c022bef3f8e1ebfb7
Failed to load model from /Users/shiretu/work/crypto/models/binance_ethusdc/tf/model.json: Error: Path /Users/shiretu/work/crypto/models/binance_ethusdc/tf/model.json does not exist: loading failed. Creating a new one.
Sample 134310 | idx  371710 | Trade 012085425 | Candle 027646569 | Loss 0.000050 | MAE 0.006544 | MSE 0.000050 | Buy 0.0015/120 | Sell -0.0012/119 | TradesCount 20834
Sample 134312 | idx  322890 | Trade 009112525 | Candle 027597717 | Loss 0.000397 | MAE 0.018029 | MSE 0.000397 | Buy -0.0181/41 | Sell 0.0201/41 | TradesCount 11217
Sample 134314 | idx  236117 | Trade 004312048 | Candle 027510660 | Loss 0.000325 | MAE 0.017976 | MSE 0.000325 | Buy 0.0012/120 | Sell -0.0013/119 | TradesCount 7685
Sample 134315 | idx 1256013 | Trade 044399194 | Candle 028841454 | Loss 0.009069 | MAE 0.090930 | MSE 0.009069 | Buy 0.0040/119 | Sell -0.0029/120 | TradesCount 18004
Sample 134317 | idx  380889 | Trade 012654691 | Candle 027655750 | Loss 0.002641 | MAE 0.049037 | MSE 0.002641 | Buy -0.0104/75 | Sell -0.0105/75 | TradesCount 10402
Sample 134318 | idx 1330679 | Trade 056320863 | Candle 028916134 | Loss 0.001171 | MAE 0.031263 | MSE 0.001171 | Buy 0.0200/105 | Sell -0.0192/105 | TradesCount 55293
Sample 134319 | idx 1376971 | Trade 061866197 | Candle 028962429 | Loss 0.006762 | MAE 0.081833 | MSE 0.006762 | Buy -0.0142/119 | Sell 0.0141/120 | TradesCount 26813
Sample 134320 | idx 1094793 | Trade 030130007 | Candle 028680009 | Loss 0.000326 | MAE 0.016340 | MSE 0.000326 | Buy -0.0100/119 | Sell 0.0009/120 | TradesCount 14225
Sample 134321 | idx 1223159 | Trade 042021928 | Candle 028808555 | Loss 0.000000 | MAE 0.000464 | MSE 0.000000 | Buy -0.0004/119 | Sell 0.0009/120 | TradesCount 9599
Sample 134322 | idx 1107924 | Trade 031941621 | Candle 028693156 | Loss 0.006383 | MAE 0.079852 | MSE 0.006383 | Buy 0.0044/120 | Sell -0.0040/119 | TradesCount 26786
Sample 134324 | idx  376653 | Trade 012458326 | Candle 027651512 | Loss 0.000655 | MAE 0.020388 | MSE 0.000655 | Buy -0.0185/110 | Sell 0.0200/110 | TradesCount 24428
Sample 134325 | idx 1372107 | Trade 061205870 | Candle 028957565 | Loss 0.000769 | MAE 0.022895 | MSE 0.000769 | Buy -0.0032/120 | Sell 0.0031/119 | TradesCount 26349
Sample 134326 | idx 1595912 | Trade 173297320 | Candle 029181374 | Loss 0.004814 | MAE 0.050401 | MSE 0.004814 | Buy 0.0200/99 | Sell -0.0185/99 | TradesCount 32396
Sample 134327 | idx 1138760 | Trade 035763353 | Candle 028724013 | Loss 0.000676 | MAE 0.025693 | MSE 0.000676 | Buy 0.0202/68 | Sell -0.0198/68 | TradesCount 18636
Sample 134328 | idx 1499064 | Trade 127916819 | Candle 029084526 | Loss 0.004325 | MAE 0.052402 | MSE 0.004325 | Buy -0.0037/120 | Sell 0.0037/119 | TradesCount 105664
Sample 134329 | idx 1114047 | Trade 032919985 | Candle 028699279 | Loss 0.000002 | MAE 0.001238 | MSE 0.000002 | Buy 0.0045/120 | Sell -0.0038/119 | TradesCount 27874
Sample 134330 | idx  214563 | Trade 003750212 | Candle 027488733 | Loss 0.001100 | MAE 0.032946 | MSE 0.001100 | Buy -0.0121/120 | Sell 0.0121/119 | TradesCount 7236
Sample 134332 | idx 1251083 | Trade 043848350 | Candle 028836523 | Loss 0.000005 | MAE 0.002178 | MSE 0.000005 | Buy -0.0001/119 | Sell 0.0003/120 | TradesCount 11854
Sample 134333 | idx 1747721 | Trade 241944127 | Candle 029333183 | Loss 0.000841 | MAE 0.022096 | MSE 0.000841 | Buy 0.0094/119 | Sell -0.0093/120 | TradesCount 124961
Sample 134337 | idx 1750545 | Trade 244839084 | Candle 029336007 | Loss 0.000201 | MAE 0.013799 | MSE 0.000201 | Buy -0.0020/119 | Sell 0.0022/120 | TradesCount 147058
Sample 134339 | idx 1064365 | Trade 027280245 | Candle 028649269 | Loss 0.001287 | MAE 0.035450 | MSE 0.001287 | Buy -0.0094/120 | Sell 0.0098/119 | TradesCount 23423
Sample 134343 | idx 1297170 | Trade 051097440 | Candle 028882624 | Loss 0.000285 | MAE 0.012083 | MSE 0.000285 | Buy 0.0020/120 | Sell -0.0018/119 | TradesCount 20679
Sample 134344 | idx  315246 | Trade 008528184 | Candle 027590073 | Loss 0.004267 | MAE 0.058051 | MSE 0.004267 | Buy -0.0164/39 | Sell 0.0202/39 | TradesCount 11066
Sample 134346 | idx 1521729 | Trade 144447184 | Candle 029107191 | Loss 0.000247 | MAE 0.013038 | MSE 0.000247 | Buy 0.0003/120 | Sell -0.0002/119 | TradesCount 106576
Sample 134347 | idx 1493387 | Trade 124286629 | Candle 029078849 | Loss 0.000332 | MAE 0.017734 | MSE 0.000332 | Buy -0.0090/120 | Sell 0.0089/119 | TradesCount 216679
Sample 134348 | idx 1179024 | Trade 038543938 | Candle 028764344 | Loss 0.000946 | MAE 0.029562 | MSE 0.000946 | Buy -0.0039/120 | Sell 0.0041/119 | TradesCount 26750
Sample 134350 | idx 1165469 | Trade 037467748 | Candle 028750767 | Loss 0.000438 | MAE 0.020880 | MSE 0.000438 | Buy -0.0021/120 | Sell 0.0021/119 | TradesCount 5852
Sample 134351 | idx 1727433 | Trade 232413282 | Candle 029312895 | Loss 0.000023 | MAE 0.004656 | MSE 0.000023 | Buy 0.0039/119 | Sell -0.0037/120 | TradesCount 206433
Sample 134352 | idx 1349794 | Trade 057710370 | Candle 028935250 | Loss 0.000105 | MAE 0.010059 | MSE 0.000105 | Buy 0.0095/120 | Sell -0.0101/119 | TradesCount 11069
Sample 134353 | idx 1104095 | Trade 031491908 | Candle 028689325 | Loss 0.000222 | MAE 0.012594 | MSE 0.000222 | Buy -0.0097/120 | Sell 0.0101/119 | TradesCount 14466
Sample 134354 | idx 1375192 | Trade 061574065 | Candle 028960650 | Loss 0.000633 | MAE 0.023158 | MSE 0.000633 | Buy -0.0000/119 | Sell 0.0003/120 | TradesCount 69175
Sample 134355 | idx 1634766 | Trade 188162817 | Candle 029220228 | Loss 0.003366 | MAE 0.041596 | MSE 0.003366 | Buy -0.0050/119 | Sell 0.0054/120 | TradesCount 39738
Sample 134356 | idx 1567048 | Trade 164160235 | Candle 029152510 | Loss 0.002115 | MAE 0.043482 | MSE 0.002115 | Buy -0.0196/92 | Sell 0.0200/92 | TradesCount 222643
Sample 134358 | idx 1484846 | Trade 114823301 | Candle 029070308 | Loss 0.002680 | MAE 0.048992 | MSE 0.002680 | Buy 0.0200/13 | Sell -0.0198/13 | TradesCount 730618
Sample 134359 | idx  393682 | Trade 013331992 | Candle 027668552 | Loss 0.000898 | MAE 0.023074 | MSE 0.000898 | Buy 0.0105/119 | Sell -0.0102/120 | TradesCount 8564
Sample 134360 | idx  335612 | Trade 009829730 | Candle 027610442 | Loss 0.000084 | MAE 0.009088 | MSE 0.000084 | Buy -0.0102/90 | Sell -0.0101/90 | TradesCount 28535
Sample 134361 | idx 1440574 | Trade 072901501 | Candle 029026036 | Loss 0.000055 | MAE 0.005585 | MSE 0.000055 | Buy 0.0052/119 | Sell -0.0053/120 | TradesCount 481597
Sample 134362 | idx  379936 | Trade 012615388 | Candle 027654796 | Loss 0.000334 | MAE 0.015478 | MSE 0.000334 | Buy -0.0192/90 | Sell 0.0201/90 | TradesCount 14942
Sample 134364 | idx  373047 | Trade 012166254 | Candle 027647906 | Loss 0.000016 | MAE 0.003512 | MSE 0.000016 | Buy -0.0045/119 | Sell 0.0041/120 | TradesCount 12945
Sample 134365 | idx  408350 | Trade 014219627 | Candle 027683226 | Loss 0.000488 | MAE 0.018455 | MSE 0.000488 | Buy -0.0024/119 | Sell 0.0031/120 | TradesCount 9566
Sample 134366 | idx 1632907 | Trade 186805932 | Candle 029218369 | Loss 0.000650 | MAE 0.022951 | MSE 0.000650 | Buy 0.0047/120 | Sell -0.0041/119 | TradesCount 348930
Sample 134367 | idx 1247084 | Trade 043593166 | Candle 028832516 | Loss 0.000109 | MAE 0.010280 | MSE 0.000109 | Buy 0.0011/120 | Sell -0.0010/119 | TradesCount 12642
Sample 134371 | idx 1365928 | Trade 059629893 | Candle 028951386 | Loss 0.000084 | MAE 0.007081 | MSE 0.000084 | Buy 0.0040/120 | Sell -0.0040/119 | TradesCount 11115
Sample 134372 | idx 1144247 | Trade 036160596 | Candle 028729501 | Loss 0.000109 | MAE 0.010389 | MSE 0.000109 | Buy 0.0109/119 | Sell -0.0112/120 | TradesCount 7543
Sample 134374 | idx 1696469 | Trade 221865799 | Candle 029281931 | Loss 0.004300 | MAE 0.054656 | MSE 0.004300 | Buy -0.0029/119 | Sell 0.0030/120 | TradesCount 52531
Sample 134375 | idx 1606466 | Trade 175489175 | Candle 029191928 | Loss 0.000111 | MAE 0.010515 | MSE 0.000111 | Buy 0.0031/120 | Sell -0.0030/119 | TradesCount 56657
Sample 134379 | idx 1744575 | Trade 240407898 | Candle 029330037 | Loss 0.000295 | MAE 0.013863 | MSE 0.000295 | Buy -0.0100/119 | Sell 0.0094/120 | TradesCount 72580
Sample 134380 | idx 1675522 | Trade 212314260 | Candle 029260984 | Loss 0.000466 | MAE 0.017431 | MSE 0.000466 | Buy 0.0106/120 | Sell -0.0105/119 | TradesCount 130652
Sample 134381 | idx 1484488 | Trade 113863628 | Candle 029069950 | Loss 0.001176 | MAE 0.030019 | MSE 0.001176 | Buy 0.0200/105 | Sell -0.0196/105 | TradesCount 511214
Sample 134383 | idx 1154175 | Trade 036554915 | Candle 028739458 | Loss 0.000016 | MAE 0.003198 | MSE 0.000016 | Buy -0.0003/119 | Sell 0.0004/120 | TradesCount 7869
Sample 134385 | idx 1755466 | Trade 248618523 | Candle 029340928 | Loss 0.002393 | MAE 0.048764 | MSE 0.002393 | Buy -0.0101/119 | Sell 0.0015/120 | TradesCount 277903
Sample 134386 | idx 1700501 | Trade 223190533 | Candle 029285963 | Loss 0.000056 | MAE 0.005606 | MSE 0.000056 | Buy -0.0014/120 | Sell 0.0015/119 | TradesCount 22825
Sample 134387 | idx 1201295 | Trade 040477788 | Candle 028786656 | Loss 0.000245 | MAE 0.015125 | MSE 0.000245 | Buy 0.0023/119 | Sell -0.0021/120 | TradesCount 17860
Sample 134388 | idx 1061872 | Trade 027147060 | Candle 028646763 | Loss 0.002600 | MAE 0.037262 | MSE 0.002600 | Buy -0.0061/119 | Sell 0.0060/120 | TradesCount 11356
Sample 134389 | idx 1530207 | Trade 152619210 | Candle 029115669 | Loss 0.000032 | MAE 0.005535 | MSE 0.000032 | Buy 0.0072/120 | Sell -0.0101/119 | TradesCount 91679
Sample 134390 | idx  249447 | Trade 004675984 | Candle 027524108 | Loss 0.000019 | MAE 0.004128 | MSE 0.000019 | Buy 0.0024/120 | Sell -0.0022/119 | TradesCount 5966
Sample 134392 | idx 1510390 | Trade 136837694 | Candle 029095852 | Loss 0.000596 | MAE 0.020611 | MSE 0.000596 | Buy -0.0038/119 | Sell 0.0039/120 | TradesCount 166515
Sample 134394 | idx   55489 | Trade 001074889 | Candle 027313668 | Loss 0.001135 | MAE 0.031448 | MSE 0.001135 | Buy 0.0076/120 | Sell -0.0107/119 | TradesCount 7886
Sample 134395 | idx 1681572 | Trade 215696045 | Candle 029267034 | Loss 0.000113 | MAE 0.010514 | MSE 0.000113 | Buy 0.0063/120 | Sell -0.0061/119 | TradesCount 101123
Sample 134396 | idx  836743 | Trade 020917582 | Candle 028417383 | Loss 0.000787 | MAE 0.021685 | MSE 0.000787 | Buy 0.0200/89 | Sell -0.0197/89 | TradesCount 4512
Sample 134397 | idx 1719594 | Trade 229540040 | Candle 029305056 | Loss 0.000696 | MAE 0.024992 | MSE 0.000696 | Buy -0.0004/120 | Sell 0.0010/119 | TradesCount 73131
Sample 134398 | idx 1324168 | Trade 054975335 | Candle 028909623 | Loss 0.000111 | MAE 0.008161 | MSE 0.000111 | Buy -0.0028/120 | Sell 0.0032/119 | TradesCount 24905
Sample 134399 | idx 1263469 | Trade 045298556 | Candle 028848923 | Loss 0.000019 | MAE 0.004230 | MSE 0.000019 | Buy -0.0100/119 | Sell 0.0077/120 | TradesCount 62620
Sample 134401 | idx 1571951 | Trade 165080526 | Candle 029157413 | Loss 0.000252 | MAE 0.014792 | MSE 0.000252 | Buy 0.0200/112 | Sell -0.0199/112 | TradesCount 29678
Sample 134402 | idx 1435987 | Trade 071743825 | Candle 029021449 | Loss 0.000143 | MAE 0.011370 | MSE 0.000143 | Buy -0.0204/107 | Sell 0.0200/107 | TradesCount 28784
Sample 134403 | idx 1198254 | Trade 040198825 | Candle 028783615 | Loss 0.000925 | MAE 0.025864 | MSE 0.000925 | Buy -0.0015/119 | Sell 0.0015/120 | TradesCount 8334
Sample 134404 | idx  371380 | Trade 012053138 | Candle 027646239 | Loss 0.001502 | MAE 0.036081 | MSE 0.001502 | Buy -0.0181/82 | Sell 0.0200/82 | TradesCount 22004
Sample 134408 | idx 1138303 | Trade 035736777 | Candle 028723556 | Loss 0.000008 | MAE 0.002370 | MSE 0.000008 | Buy 0.0016/120 | Sell -0.0003/119 | TradesCount 15728
Sample 134412 | idx 1301060 | Trade 051575535 | Candle 028886514 | Loss 0.000139 | MAE 0.011338 | MSE 0.000139 | Buy -0.0120/119 | Sell 0.0126/120 | TradesCount 27067
Sample 134413 | idx 1681536 | Trade 215672218 | Candle 029266998 | Loss 0.000024 | MAE 0.003489 | MSE 0.000024 | Buy 0.0022/119 | Sell -0.0022/120 | TradesCount 87702
Sample 134414 | idx 1534336 | Trade 154061300 | Candle 029119798 | Loss 0.000012 | MAE 0.002497 | MSE 0.000012 | Buy -0.0073/120 | Sell 0.0072/119 | TradesCount 87016
Sample 134416 | idx 1584468 | Trade 170114601 | Candle 029169930 | Loss 0.000123 | MAE 0.008916 | MSE 0.000123 | Buy -0.0072/120 | Sell 0.0074/119 | TradesCount 56014
Sample 134418 | idx 1291045 | Trade 050186556 | Candle 028876499 | Loss 0.000643 | MAE 0.025113 | MSE 0.000643 | Buy -0.0193/97 | Sell 0.0200/97 | TradesCount 16935
Sample 134421 | idx 1536493 | Trade 154803453 | Candle 029121955 | Loss 0.001344 | MAE 0.028636 | MSE 0.001344 | Buy -0.0198/49 | Sell 0.0200/49 | TradesCount 114365
Sample 134423 | idx 1193513 | Trade 039980958 | Candle 028778869 | Loss 0.000758 | MAE 0.026764 | MSE 0.000758 | Buy 0.0083/119 | Sell -0.0084/120 | TradesCount 10575
Sample 134424 | idx 1762903 | Trade 252951364 | Candle 029348365 | Loss 0.000320 | MAE 0.014954 | MSE 0.000320 | Buy -0.0191/78 | Sell 0.0200/78 | TradesCount 73255
Sample 134426 | idx 1342760 | Trade 057280822 | Candle 028928215 | Loss 0.000003 | MAE 0.001498 | MSE 0.000003 | Buy -0.0012/120 | Sell 0.0008/119 | TradesCount 6799
Sample 134427 | idx  237505 | Trade 004338816 | Candle 027512065 | Loss 0.004832 | MAE 0.068520 | MSE 0.004832 | Buy 0.0005/119 | Sell -0.0003/120 | TradesCount 3978
Sample 134428 | idx 1081953 | Trade 028291876 | Candle 028667164 | Loss 0.001663 | MAE 0.034065 | MSE 0.001663 | Buy 0.0025/120 | Sell -0.0022/119 | TradesCount 24236
Sample 134431 | idx  295886 | Trade 007023876 | Candle 027570680 | Loss 0.002498 | MAE 0.049003 | MSE 0.002498 | Buy -0.0102/119 | Sell 0.0094/120 | TradesCount 14835
Sample 134433 | idx 1407289 | Trade 066468204 | Candle 028992749 | Loss 0.000472 | MAE 0.021634 | MSE 0.000472 | Buy 0.0037/120 | Sell -0.0039/119 | TradesCount 23599
Sample 134434 | idx 1629145 | Trade 183442468 | Candle 029214607 | Loss 0.000142 | MAE 0.011894 | MSE 0.000142 | Buy 0.0137/120 | Sell -0.0136/119 | TradesCount 93307
Sample 134435 | idx 1535161 | Trade 154359076 | Candle 029120623 | Loss 0.004705 | MAE 0.055475 | MSE 0.004705 | Buy -0.0067/120 | Sell 0.0068/119 | TradesCount 66864
Sample 134436 | idx 1429532 | Trade 069940339 | Candle 029014994 | Loss 0.000159 | MAE 0.010455 | MSE 0.000159 | Buy -0.0100/119 | Sell 0.0068/120 | TradesCount 25804
Sample 134438 | idx 1410298 | Trade 066597028 | Candle 028995760 | Loss 0.000047 | MAE 0.006629 | MSE 0.000047 | Buy -0.0051/119 | Sell 0.0051/120 | TradesCount 14801
Sample 134439 | idx 1306943 | Trade 052661538 | Candle 028892397 | Loss 0.000486 | MAE 0.020840 | MSE 0.000486 | Buy 0.0023/119 | Sell -0.0020/120 | TradesCount 15458
Sample 134440 | idx 1724597 | Trade 231077837 | Candle 029310059 | Loss 0.000102 | MAE 0.009776 | MSE 0.000102 | Buy -0.0054/119 | Sell 0.0055/120 | TradesCount 77850
Sample 134441 | idx 1305982 | Trade 052534986 | Candle 028891436 | Loss 0.001521 | MAE 0.028089 | MSE 0.001521 | Buy -0.0101/119 | Sell 0.0033/120 | TradesCount 64209
Sample 134442 | idx 1368718 | Trade 060083935 | Candle 028954176 | Loss 0.000092 | MAE 0.007366 | MSE 0.000092 | Buy 0.0025/119 | Sell -0.0020/120 | TradesCount 34608
Sample 134445 | idx  214438 | Trade 003745267 | Candle 027488608 | Loss 0.000126 | MAE 0.011235 | MSE 0.000126 | Buy 0.0023/120 | Sell -0.0102/119 | TradesCount 4617
Sample 134446 | idx  303127 | Trade 007348039 | Candle 027577942 | Loss 0.001286 | MAE 0.026029 | MSE 0.001286 | Buy -0.0101/94 | Sell -0.0101/94 | TradesCount 6400
Sample 134449 | idx 1697034 | Trade 222019629 | Candle 029282496 | Loss 0.000024 | MAE 0.004831 | MSE 0.000024 | Buy -0.0001/119 | Sell 0.0002/120 | TradesCount 78563
Sample 134450 | idx 1258043 | Trade 044500094 | Candle 028843497 | Loss 0.000582 | MAE 0.021588 | MSE 0.000582 | Buy 0.0032/119 | Sell -0.0027/120 | TradesCount 11333
Sample 134451 | idx  284838 | Trade 006481224 | Candle 027559606 | Loss 0.000759 | MAE 0.020405 | MSE 0.000759 | Buy -0.0190/72 | Sell 0.0200/72 | TradesCount 16298
Sample 134453 | idx 1430462 | Trade 070388860 | Candle 029015924 | Loss 0.000105 | MAE 0.009391 | MSE 0.000105 | Buy 0.0065/119 | Sell -0.0060/120 | TradesCount 53965
Sample 134457 | idx 1275223 | Trade 047957947 | Candle 028860677 | Loss 0.000035 | MAE 0.004199 | MSE 0.000035 | Buy -0.0100/119 | Sell -0.0021/120 | TradesCount 27191
Sample 134458 | idx  313713 | Trade 008396063 | Candle 027588540 | Loss 0.000480 | MAE 0.016448 | MSE 0.000480 | Buy 0.0203/36 | Sell -0.0100/36 | TradesCount 53714
Sample 134459 | idx 1286375 | Trade 049428869 | Candle 028871829 | Loss 0.000136 | MAE 0.009236 | MSE 0.000136 | Buy -0.0052/120 | Sell 0.0058/119 | TradesCount 23194
Sample 134460 | idx 1121459 | Trade 033524584 | Candle 028706706 | Loss 0.000310 | MAE 0.016019 | MSE 0.000310 | Buy -0.0051/120 | Sell 0.0054/119 | TradesCount 17928
Sample 134461 | idx 1701352 | Trade 223324669 | Candle 029286814 | Loss 0.000061 | MAE 0.007712 | MSE 0.000061 | Buy -0.0032/120 | Sell 0.0033/119 | TradesCount 21384
Sample 134462 | idx  418325 | Trade 014733226 | Candle 027693214 | Loss 0.000743 | MAE 0.026246 | MSE 0.000743 | Buy -0.0100/119 | Sell 0.0055/120 | TradesCount 7151
Sample 134463 | idx  397401 | Trade 013587323 | Candle 027672271 | Loss 0.000081 | MAE 0.008827 | MSE 0.000081 | Buy 0.0036/120 | Sell -0.0036/119 | TradesCount 11963
Sample 134467 | idx 1503497 | Trade 130693221 | Candle 029088959 | Loss 0.000496 | MAE 0.016245 | MSE 0.000496 | Buy 0.0200/103 | Sell -0.0199/103 | TradesCount 204068
Sample 134469 | idx 1220147 | Trade 041865565 | Candle 028805543 | Loss 0.000025 | MAE 0.005006 | MSE 0.000025 | Buy 0.0029/119 | Sell -0.0033/120 | TradesCount 12586
Sample 134471 | idx  205449 | Trade 003472917 | Candle 027479563 | Loss 0.000029 | MAE 0.005325 | MSE 0.000029 | Buy -0.0016/120 | Sell 0.0017/119 | TradesCount 7880
Sample 134474 | idx 1208268 | Trade 040988598 | Candle 028793640 | Loss 0.002317 | MAE 0.037840 | MSE 0.002317 | Buy -0.0011/119 | Sell 0.0011/120 | TradesCount 15417
Sample 134480 | idx 1241542 | Trade 043127516 | Candle 028826973 | Loss 0.001146 | MAE 0.028971 | MSE 0.001146 | Buy 0.0005/119 | Sell -0.0005/120 | TradesCount 6877
Sample 134482 | idx  928072 | Trade 022655491 | Candle 028511365 | Loss 0.000203 | MAE 0.014229 | MSE 0.000203 | Buy 0.0059/120 | Sell -0.0101/119 | TradesCount 6419
Sample 134483 | idx 1170007 | Trade 037664518 | Candle 028755316 | Loss 0.000079 | MAE 0.008753 | MSE 0.000079 | Buy -0.0059/120 | Sell 0.0062/119 | TradesCount 6203
Sample 134485 | idx  302648 | Trade 007331662 | Candle 027577463 | Loss 0.000276 | MAE 0.016479 | MSE 0.000276 | Buy 0.0201/99 | Sell -0.0195/99 | TradesCount 12356
Sample 134486 | idx 1747643 | Trade 241903123 | Candle 029333105 | Loss 0.000601 | MAE 0.020783 | MSE 0.000601 | Buy 0.0026/119 | Sell -0.0024/120 | TradesCount 107590
Sample 134487 | idx 1381444 | Trade 062305692 | Candle 028966903 | Loss 0.000064 | MAE 0.007950 | MSE 0.000064 | Buy 0.0067/119 | Sell -0.0073/120 | TradesCount 17204
Sample 134489 | idx 1232624 | Trade 042601782 | Candle 028818040 | Loss 0.000865 | MAE 0.029283 | MSE 0.000865 | Buy 0.0064/119 | Sell -0.0056/120 | TradesCount 29641
Sample 134490 | idx 1431150 | Trade 070507555 | Candle 029016612 | Loss 0.003949 | MAE 0.060566 | MSE 0.003949 | Buy -0.0197/51 | Sell 0.0200/51 | TradesCount 34376
Sample 134491 | idx 1160548 | Trade 036965951 | Candle 028745842 | Loss 0.000341 | MAE 0.016417 | MSE 0.000341 | Buy -0.0183/71 | Sell 0.0200/71 | TradesCount 23762
Sample 134492 | idx  344926 | Trade 010287864 | Candle 027619780 | Loss 0.001015 | MAE 0.030272 | MSE 0.001015 | Buy 0.0201/56 | Sell -0.0182/56 | TradesCount 14202
Sample 134493 | idx 1172681 | Trade 037860382 | Candle 028757991 | Loss 0.000142 | MAE 0.009145 | MSE 0.000142 | Buy 0.0014/119 | Sell -0.0012/120 | TradesCount 7074
Sample 134494 | idx  984467 | Trade 024205484 | Candle 028568214 | Loss 0.000099 | MAE 0.009762 | MSE 0.000099 | Buy 0.0047/119 | Sell -0.0045/120 | TradesCount 4586
Sample 134495 | idx 1198449 | Trade 040204161 | Candle 028783810 | Loss 0.004386 | MAE 0.065008 | MSE 0.004386 | Buy -0.0103/67 | Sell -0.0102/67 | TradesCount 6262
Sample 134496 | idx 1222273 | Trade 041957127 | Candle 028807669 | Loss 0.000020 | MAE 0.003813 | MSE 0.000020 | Buy -0.0020/119 | Sell 0.0012/120 | TradesCount 5816
Sample 134497 | idx 1164517 | Trade 037364876 | Candle 028749815 | Loss 0.000402 | MAE 0.018695 | MSE 0.000402 | Buy -0.0014/119 | Sell 0.0021/120 | TradesCount 9159
Sample 134498 | idx  114507 | Trade 001902124 | Candle 027379548 | Loss 0.000940 | MAE 0.021938 | MSE 0.000940 | Buy -0.0091/120 | Sell 0.0082/119 | TradesCount 6518
Sample 134499 | idx  343714 | Trade 010227880 | Candle 027618567 | Loss 0.002816 | MAE 0.050671 | MSE 0.002816 | Buy -0.0101/93 | Sell -0.0101/93 | TradesCount 11215
Sample 134500 | idx  343170 | Trade 010200089 | Candle 027618023 | Loss 0.000078 | MAE 0.006621 | MSE 0.000078 | Buy 0.0086/120 | Sell -0.0101/119 | TradesCount 10702
Sample 134501 | idx 1618507 | Trade 179674954 | Candle 029203969 | Loss 0.000382 | MAE 0.015886 | MSE 0.000382 | Buy 0.0070/119 | Sell -0.0070/120 | TradesCount 124511
Sample 134502 | idx 1760036 | Trade 251721853 | Candle 029345498 | Loss 0.000418 | MAE 0.014891 | MSE 0.000418 | Buy 0.0006/119 | Sell -0.0005/120 | TradesCount 106695
Sample 134503 | idx 1122541 | Trade 033644110 | Candle 028707788 | Loss 0.000177 | MAE 0.013174 | MSE 0.000177 | Buy -0.0138/119 | Sell 0.0138/120 | TradesCount 21318
Sample 134504 | idx  241512 | Trade 004454287 | Candle 027516134 | Loss 0.000044 | MAE 0.006537 | MSE 0.000044 | Buy -0.0189/61 | Sell 0.0202/61 | TradesCount 6318
Sample 134506 | idx  286660 | Trade 006598703 | Candle 027561428 | Loss 0.000138 | MAE 0.011673 | MSE 0.000138 | Buy -0.0087/120 | Sell 0.0086/119 | TradesCount 8927
Sample 134509 | idx 1299675 | Trade 051346588 | Candle 028885129 | Loss 0.000333 | MAE 0.018235 | MSE 0.000333 | Buy -0.0136/120 | Sell 0.0139/119 | TradesCount 35878
Sample 134510 | idx 1752254 | Trade 245859938 | Candle 029337716 | Loss 0.001136 | MAE 0.027803 | MSE 0.001136 | Buy 0.0200/70 | Sell -0.0195/70 | TradesCount 113235
Sample 134512 | idx 1392244 | Trade 064579380 | Candle 028977703 | Loss 0.001459 | MAE 0.038079 | MSE 0.001459 | Buy -0.0196/113 | Sell 0.0200/113 | TradesCount 46472
Sample 134513 | idx 1361768 | Trade 059126362 | Candle 028947226 | Loss 0.000106 | MAE 0.010210 | MSE 0.000106 | Buy -0.0045/120 | Sell 0.0043/119 | TradesCount 17951
Sample 134514 | idx 1403993 | Trade 066150573 | Candle 028989452 | Loss 0.000327 | MAE 0.013011 | MSE 0.000327 | Buy -0.0000/120 | Sell -0.0101/119 | TradesCount 74701
Sample 134516 | idx 1634567 | Trade 188132416 | Candle 029220029 | Loss 0.000646 | MAE 0.025413 | MSE 0.000646 | Buy 0.0097/119 | Sell -0.0095/120 | TradesCount 167577
Sample 134517 | idx 1326132 | Trade 055640132 | Candle 028911587 | Loss 0.000054 | MAE 0.006349 | MSE 0.000054 | Buy 0.0133/119 | Sell -0.0130/120 | TradesCount 110625
Sample 134518 | idx 1420212 | Trade 067645287 | Candle 029005674 | Loss 0.000356 | MAE 0.015610 | MSE 0.000356 | Buy -0.0100/119 | Sell 0.0099/120 | TradesCount 25200
